"","business_id","lats","longs"
"1341",1537,33.5019651,-111.9230505
"1342",4503,33.4944868,-111.9155072
"1343",322,33.480733,-111.92754
"1344",5149,33.4969729,-111.9274939
"1345",3312,33.4956963,-111.9244732
"1346",2614,33.5028371,-111.9294198
"1347",3681,33.4959382,-111.9221449
"1348",4656,33.492272,-111.923057
"1349",961,33.4930044,-111.9248852
"1350",2704,33.494262,-111.9256488
"1351",1882,33.5028371,-111.9294198
"1352",978,33.501281,-111.9229426
"1353",3588,33.4977334,-111.9258174
"1354",3944,33.4947374,-111.9264617
"1355",4359,33.4933374,-111.9321081
"1356",2657,33.4932665,-111.9310327
"1357",191,33.494247,-111.92975
"1358",4868,33.5028371,-111.9294198
"1359",151,33.4806536,-111.9285887
"1360",1587,33.4952631,-111.9079693
"1361",1788,33.4915343,-111.9235743
"1362",1655,33.4798317,-111.935489
"1363",3595,33.4994528,-111.9271745
"1364",1950,33.4991931,-111.927532
"1365",3199,33.5086952779617,-111.927080154419
"1366",4211,33.4929046,-111.9277492
"1367",754,33.4977936,-111.9254014
"1368",1764,33.4891917,-111.9272931
"1369",3408,33.4997252,-111.9197955
"1370",195,33.4806349,-111.9360844
"1371",2791,33.4796324,-111.9108781
"1372",4857,33.4833171,-111.9266653
"1373",1103,33.486829,-111.90851
"1374",1132,33.501821,-111.919938
"1375",901,33.478946,-111.9105257
"1376",1915,33.4869906,-111.9101742
"1377",4304,33.492532,-111.923057
"1378",748,33.4919777,-111.9259023
"1379",5218,33.5002075,-111.9268814
"1380",721,33.492381,-111.9259469
"1381",745,33.5028371,-111.9294198
"1382",2789,33.4988606,-111.9180653
"1383",1178,33.5786545,-111.9251893
"1384",3845,33.566109,-111.9244817
"1385",1090,33.5479573,-111.9247993
"1386",1133,33.5292897,-111.9258543
"1387",350,33.6752637422377,-111.975617586337
"1388",4717,33.7428936,-111.9786464
"1389",423,33.5780787,-111.9269931
"1390",239,33.5220060835523,-111.959425516483
"1391",2323,33.5650213,-111.9259279
"1392",1910,33.581586,-111.925693
"1393",2091,33.5278636,-111.9270736
"1394",1560,33.5393489,-111.9239084
"1395",704,33.580295,-111.925702
"1396",1668,33.530308,-111.9258192
"1397",2140,33.5290441,-111.9264414
"1398",755,33.5278636,-111.9270736
"1399",1224,33.546,-111.969309968262
"1400",228,33.5662285614511,-111.924898776627
"1401",1022,33.539463101157,-111.924161911011
"1402",4140,33.5391416181583,-111.924271043316
"1403",4716,33.5787209,-111.9257619
"1404",1688,33.518225,-112.004898
"1405",3298,33.700033,-111.888462
"1406",2338,33.6978403,-111.8883261
"1407",1942,33.700033,-111.888462
"1408",2992,33.6780517,-111.89714
"1409",2432,33.2698342,-111.9841082
"1410",1337,33.639253,-111.9246117
"1411",1957,33.6412871,-111.9258682
"1412",1185,33.5826712,-111.929119
"1413",2994,33.4655863,-111.9279622
"1414",1274,33.4651994,-111.9282422
"1415",1895,33.4716681,-111.9265148
"1416",5364,33.4653624061236,-111.917193612268
"1417",1981,33.4795089,-111.9239605
"1418",1044,33.4626163,-111.9269743
"1419",4163,33.4799101,-111.9265896
"1420",5146,33.4660727,-111.9209192
"1421",3669,33.4724795,-111.9265867
"1422",3396,33.454286,-111.909405
"1423",5112,33.4704454,-111.9257685
"1424",4075,33.474552,-111.926486
"1425",2078,33.4787324,-111.9252963
"1426",1603,33.475411,-111.925542
"1427",1515,33.466423,-111.9141923
"1428",5348,33.4743712,-111.927001
"1429",1803,33.589621,-111.8348037
"1430",1518,33.5905929,-111.7873002
"1431",3042,33.5890172,-111.8356301
"1432",133,33.5869871,-111.8365715
"1433",5372,33.5873505313274,-111.837410823185
"1434",5107,33.587109615647,-111.83734988227
"1435",5277,33.587704234418,-111.83665581078
"1436",2504,33.426046,-111.9398137
"1437",2570,33.419568,-111.916097
"1438",2217,33.422728,-111.951494
"1439",2307,33.4221754,-111.9453653
"1440",1510,33.4222382,-111.9359122
"1441",2669,33.4215174,-111.9102085
"1442",3130,33.4257625,-111.9403724
"1443",5374,33.4259647,-111.9402513
"1444",2060,33.4224002,-111.9243359
"1445",1562,33.4217581,-111.9397605
"1446",1387,33.4214954,-111.9156226
"1447",4444,33.4257625,-111.9403724
"1448",1339,33.4144553,-111.9207409
"1449",1684,33.4152240100875,-111.917897878452
"1450",1137,33.421336071135,-111.95161488531
"1451",3072,33.4146607,-111.9134822
"1452",4523,33.4215877,-111.9531274
"1453",3415,33.4223217,-111.9257103
"1454",787,33.421617342644,-111.9466751753
"1455",335,33.6790374,-112.0300807
"1456",4076,33.4167677,-111.9222221
"1457",1989,33.4216767,-111.9243672
"1458",2598,33.4213508,-111.9247139
"1459",623,33.4131245,-111.926694
"1460",699,33.4285441,-111.9212357
"1461",3314,33.4167343,-111.9220042
"1462",5098,33.4221754,-111.9453653
"1463",2838,33.426355,-111.939806
"1464",1252,33.4537869019623,-111.927165985107
"1465",1912,33.4486235038312,-111.926843080987
"1466",5158,33.4497074,-111.9269618
"1467",1316,33.4532764,-111.9268652
"1468",597,33.4153291,-111.9185086
"1469",1903,33.4259647,-111.9402513
"1470",4681,33.4229035,-111.9517607
"1471",2202,33.4229035,-111.9517607
"1472",3165,33.4215666,-111.942904
"1473",3104,33.421753,-111.94249
"1474",621,33.4142731,-111.9134509
"1475",1410,33.4243474,-111.9398364
"1476",5030,33.4246763733497,-111.939850895682
"1477",1862,33.427732,-111.943236
"1478",5359,33.4221885,-111.9465206
"1479",4045,33.441124,-111.927581
"1480",1259,33.4223522,-111.9617646
"1481",5261,33.4205,-111.939492
"1482",610,33.4276,-111.89997
"1483",3417,33.4238154,-111.9403088
"1484",2348,33.421712,-111.925231
"1485",3761,33.4214129643622,-111.967170499646
"1486",1368,33.4212112,-111.9601987
"1487",4674,33.429221,-111.940425
"1488",1241,33.4226409,-111.8962585
"1489",1707,33.4235148,-111.9374375
"1490",2794,33.4212112,-111.9601987
"1491",376,33.422317,-111.936309
"1492",4834,33.4144347,-111.923705
"1493",4960,33.4213255,-111.8932437
"1494",2676,33.4212112,-111.9601987
"1495",5235,33.4199328,-111.9232096
"1496",2376,33.426651,-111.940428
"1497",71,33.4214488,-111.9447584
"1498",203,33.421269,-111.943306
"1499",3419,33.4433302,-111.9267906
"1500",2820,33.444213,-111.959388
"1501",4033,33.362493,-111.929061
"1502",3193,33.3787501,-111.9663674
"1503",1453,33.3777879,-111.9364361
"1504",4078,33.3613469,-111.9107304
"1505",564,33.3796037,-111.9222579
"1506",49,33.351139,-111.963499
"1507",1780,33.3637348,-111.9307196
"1508",5175,33.3773276,-111.9086062
"1509",1107,33.3771903,-111.9520135
"1510",3213,33.3778109,-111.9371266
"1511",3583,33.3778968,-111.9607235
"1512",4277,33.363644,-111.911042
"1513",1239,33.364213,-111.911785
"1514",366,33.3779711,-111.9057836
"1515",5414,33.3777945,-111.9381961
"1516",334,33.3631806,-111.9291133
"1517",4346,33.351358,-111.965949
"1518",2446,33.3632228,-111.9276562
"1519",1790,33.3786663,-111.9238382
"1520",3712,33.3779734,-111.9062418
"1521",1120,33.3773387,-111.907454
"1522",4388,33.3778361,-111.9646214
"1523",2925,33.3779491,-111.9639459
"1524",111,33.3633651,-111.9624951
"1525",5253,33.377697734012,-111.9388855672
"1526",237,33.3644506,-111.9130869
"1527",4219,33.3212539,-111.91169
"1528",4482,33.3792202,-111.9767429
"1529",4644,33.530251,-112.185865
"1530",1585,33.5227015,-112.152081
"1531",2381,33.5378872,-112.1993269
"1532",1531,33.538924,-112.1519648
"1533",3984,33.5244194,-112.186737
"1534",126,33.541482,-112.181562
"1535",898,33.642205,-112.2253174
"1536",3129,33.5378837,-112.1660776
"1537",260,33.5387103,-112.2006788
"1538",4536,33.5382637,-112.1819148
"1539",943,33.5308698,-112.1955864
"1540",1496,33.5531288,-112.1523852
"1541",5124,33.5520425,-112.1865211
"1542",517,33.5236348,-112.1525238
"1543",4688,33.5347563558459,-112.175063968262
"1544",2947,33.5387592,-112.1977171
"1545",1408,33.5387295,-112.152337
"1546",846,33.5540424,-112.1699072
"1547",5473,33.5417831,-112.1859161
"1548",4265,33.5382611,-112.1926084
"1549",345,33.513395,-112.1869804
"1550",4693,33.5538106,-112.1520273
"1551",5316,33.5387637,-112.1783923
"1552",4972,33.5379925,-112.1550421
"1553",3432,33.5381214,-112.1655201
"1554",405,33.5382697,-112.1776252
"1555",3916,33.5387695,-112.1873534
"1556",1257,33.5238851,-112.2040154
"1557",4145,33.5237855,-112.2048269
"1558",270,33.5088976,-112.2653492
"1559",450,33.4567961,-112.2736528
"1560",1155,33.463626,-112.3391458
"1561",2170,33.4285293262858,-112.345359
"1562",4400,33.4312513008087,-112.345530661377
"1563",3877,33.493817,-112.290596
"1564",394,33.49332,-112.29152
"1565",1114,33.4931581,-112.2896653
"1566",1148,33.4922502,-112.2907128
"1567",2255,33.4353442,-112.3429936
"1568",2556,33.4353466,-112.346024
"1569",4701,33.456347,-112.3403335
"1570",4280,33.4427023,-112.3491274
"1571",5192,33.4263613,-112.3548348
"1572",4379,33.4517512,-112.3403341
"1573",3746,33.4250401,-112.3565386
"1574",2977,33.4543746,-112.3404073
"1575",2795,33.4413732,-112.349226
"1576",2972,33.4493789672852,-112.342239379883
"1577",4963,33.438115,-112.3498236
"1578",4333,33.8329684,-111.9552171
"1579",1808,33.8301769,-111.9329179
"1580",4055,33.8166199,-111.9543019
"1581",3235,33.8334279,-111.9398473
"1582",391,33.8324219,-111.9346658
"1583",750,33.832002,-111.9470466
"1584",5408,33.8311274050947,-111.93449195825
"1585",5267,33.8333331,-111.9352613
"1586",1367,33.7577018,-111.9916814
"1587",2125,33.7428856,-111.9782706
"1588",422,33.8324219,-111.9346658
"1589",2245,33.7976036,-111.9770795
"1590",204,33.7711714,-111.9794568
"1591",5440,33.6155945,-112.3207969
"1592",265,33.6174356,-112.3242972
"1593",2448,32.8806983,-111.7376874
"1594",1544,32.9475895,-112.7128347
"1595",516,33.5821385,-112.2216273
"1596",676,33.5950388,-112.2205907
"1597",5290,33.5843009,-112.2371334
"1598",216,33.568119,-112.2036292
"1599",3892,33.5788804,-112.2350045
"1600",613,33.5803887,-112.2062718
"1601",811,33.5521881,-112.2579148
"1602",568,33.581628,-112.203999
"1603",584,33.5804404,-112.2033304
"1604",4007,33.568119,-112.2036292
"1605",1916,33.58363,-112.2033252
"1606",2066,33.587805,-112.247024
"1607",2118,33.581119,-112.2401688
"1608",3724,33.6396367,-112.2758645
"1609",3737,33.604479,-112.285936
"1610",2971,33.3476332,-111.8606228
"1611",1158,33.6395295139416,-112.276610154106
"1612",4546,33.6008756,-112.2877744
"1613",1842,33.6008756,-112.2877744
"1614",4281,33.4643733,-112.2385547
"1615",2197,33.465152,-112.239303
"1616",5076,33.6052428683676,-112.300182133913
"1617",4578,33.639262865596,-112.275256168175
"1618",2607,33.6539842,-112.3558443
"1619",2808,33.6611104,-112.3600961
"1620",2099,33.654245,-112.3549571
"1621",4698,33.6552412,-112.3532928
"1622",4886,33.6549791,-112.355294
"1623",533,33.6561255,-112.3519989
"1624",1295,33.825913,-111.924247
"1625",3108,33.8254335459162,-111.923318588291
"1626",3558,33.8249764,-111.92182
"1627",850,33.8233303,-111.9235775
"1628",2188,33.6094739,-112.2381255
"1629",876,33.5943341,-112.2211352
"1630",2738,33.5973846,-112.2193137
"1631",3546,33.5963809,-112.2198254
"1632",2213,33.5958633,-112.2193239
"1633",4550,33.6102982,-112.2464252
"1634",2353,33.6820682,-112.2385597
"1635",2076,33.7966835556104,-112.241818212523
"1636",3926,33.6963062,-112.25507
"1637",1136,33.683345,-112.084629
"1638",4791,33.4491602,-112.0656345
"1639",1361,33.477222,-112.0733968
"1640",147,33.4789315,-112.0479163
"1641",1054,33.500202,-112.0738985
"1642",1112,33.523736,-112.048103
"1643",965,33.52485,-112.047889
"1644",4223,33.4952406,-111.991589
"1645",3344,33.367178,-112.073681
"1646",907,33.409735,-111.857263
"1647",2240,33.3362743,-111.8609236
"1648",660,33.6259426,-111.9242184
"1649",4579,33.6164728,-111.9263137
"1650",1619,33.624639,-111.930337
"1651",4984,33.5871275,-111.9254182
"1652",3800,33.5843698165318,-111.922305869312
"1653",4616,33.5831363850351,-111.894196271896
"1654",2043,33.3300111,-111.7909087
"1655",1800,33.6119816,-112.1834635
"1656",4912,33.636529,-112.23077
"1657",3957,33.4884218,-112.0823702
"1658",2525,33.4927510538645,-111.922925339142
"1659",2703,33.4833171,-111.9266653
"1660",2321,33.4765475595251,-111.926606073976
"1661",1425,33.383123,-111.964485
"1662",3464,33.5100546,-112.0146413
"1663",5479,33.6264211,-112.1002302
"1664",5484,33.5837032,-111.8837393
"1665",4928,33.491112,-112.0791977
"1666",1650,33.334598,-111.8748273
"1667",2489,33.455418,-111.987786
"1668",1574,33.3488977,-111.9763848
"1669",4829,33.5260219,-111.9245688
"1670",984,33.45083,-111.763286
"1671",982,33.623942,-111.925766
"1672",100,33.6729823,-111.8904749
"1673",2393,33.5092093,-111.9885861
"1674",4467,33.298341,-111.898651
"1675",4638,33.45496,-112.079908
"1676",1778,33.4916953,-112.0734977
"1677",2665,33.4951157,-111.9967663
"1678",5006,33.6739752,-111.8879627
"1679",1447,33.6228883,-111.9293764
"1680",1687,33.4895398,-112.0304894
"1681",915,33.4986978,-111.9262675
"1682",4940,33.6371787,-111.9241687
"1683",3004,33.3315733,-111.9780411
"1684",314,33.5112348,-111.9955879
"1685",3362,33.4566960573784,-112.072327136993
"1686",1720,33.480771,-112.09158
"1687",4835,33.5389948,-112.0640088
"1688",1487,33.5376161925574,-112.064525647816
"1689",5203,33.509517,-112.061566
"1690",5419,33.4587486,-112.0714986
"1691",4149,33.4743013,-112.0649235
"1692",1521,33.732058,-111.8457878
"1693",2285,33.566247,-111.9257768
"1694",2567,33.8321973,-111.9453694
"1695",4327,33.492914,-111.933566
"1696",4325,33.474605,-112.065107
"1697",3797,33.4240692219527,-111.939793404858
"1698",3105,33.7112906335341,-112.111108853248
"1699",4171,33.321017,-111.860585
"1700",3370,33.3841971,-111.8593691
"1701",1902,33.4957851,-112.0473892
"1702",5337,33.5101533805155,-112.046573623284
"1703",3871,33.640076,-112.004291
"1704",618,33.5093453,-112.0588374
"1705",356,33.4957243,-111.9287734
"1706",4541,33.5025088,-111.9290233
"1707",4695,33.5403655,-111.8852673
"1708",4293,33.6356670165906,-111.924065351486
"1709",1744,33.5019817,-111.9276185
"1710",38,33.678615,-111.9746066
"1711",2310,33.539257,-112.181569
"1712",4485,33.626109,-111.924591
"1713",1796,33.5840139,-111.9222691
"1714",2013,33.3047658,-111.8983877
"1715",443,33.449858,-112.071886
"1716",327,33.6251792,-111.9404813
"1717",3351,33.612935,-111.976905
"1718",1033,33.655912540487,-111.928108833152
"1719",4370,33.4259416,-111.939699
"1720",4611,33.674317,-111.889287
"1721",2955,33.304492,-111.873637
"1722",1373,33.4548751,-112.0385473
"1723",62,33.4954376,-112.0000797
"1724",4101,33.560856826619,-112.116460422647
"1725",4141,33.303967,-111.97839
"1726",1945,33.5116779769814,-112.065342366264
"1727",1728,33.4493777,-112.0656259
"1728",2932,33.3360579196871,-111.860583144726
"1729",4702,33.4346825157367,-111.994403600693
"1730",1837,33.3931628,-111.9080584
"1731",4210,33.633666,-112.235047
"1732",2918,33.4480828,-111.9269609
"1733",3516,33.623079,-112.178903
"1734",4093,33.3937812,-111.9085823
"1735",3246,33.639526,-112.186525
"1736",724,33.502429,-111.995512
"1737",2769,33.439648,-112.026154
"1738",3772,33.6470501,-111.8929149
"1739",46,33.517438,-112.063844
"1740",5213,33.447091,-112.07149
"1741",4366,33.6398069,-112.1512252
"1742",1102,33.407415,-111.9393003
"1743",4521,33.493298,-111.934032
"1744",4094,33.4952901,-112.202146
"1745",1646,33.497291,-111.9300012
"1746",2382,33.3942955880134,-111.875034000727
"1747",2515,33.637135952708,-111.924767617059
"1748",2575,33.494927,-112.001969
"1749",197,33.624755,-111.932933
"1750",614,33.725968,-111.855946
"1751",3578,33.5478106,-112.0467571
"1752",1057,33.5009676075914,-111.928515910919
"1753",2329,33.626109,-111.924591
"1754",5404,33.6586636,-111.9326014
"1755",4786,33.6369667,-111.9222616
"1756",788,33.6234319,-111.8965508
"1757",4669,33.4596905,-112.0462108
"1758",1068,33.5098007,-111.9965162
"1759",3606,33.6273614,-111.8871738
"1760",5034,33.42263,-111.940813
"1761",858,33.5243311,-112.047508
"1762",1608,33.5389948,-112.0640088
"1763",2899,33.442375,-111.955643
"1764",4451,33.3537251723573,-111.789452598186
"1765",4599,33.6234910525795,-111.926366686821
"1766",3426,33.5054706,-112.0370088
"1767",4103,33.509787,-112.011949
"1768",819,33.5020036165904,-111.928035020828
"1769",545,33.355034,-111.7892792
"1770",3437,33.5360672,-112.2635504
"1771",4408,33.4235479,-111.936853
"1772",5432,33.538419,-112.1829519
"1773",1296,33.4949678,-111.9241443
"1774",468,33.5017723,-111.9281865
"1775",1611,33.4970727,-111.9274864
"1776",210,33.4389591310641,-112.006316886792
"1777",4589,33.5637599,-112.0734903
"1778",3913,33.6390629,-112.1366725
"1779",5320,33.3906771,-112.0129108
"1780",2993,33.6225716,-112.031256
"1781",2596,33.4769252,-112.0128616
"1782",1106,33.519588,-111.909524
"1783",3830,33.4645339,-112.2797866
"1784",666,33.440996,-112.0700483
"1785",3019,33.5617,-112.064815
"1786",5368,33.4499,-112.0739
"1787",729,33.4252092,-111.9398439
"1788",3157,33.3482589,-111.9088346
"1789",2827,33.36343,-111.9112222
"1790",1623,33.6409635846834,-112.131531583571
"1791",683,33.4571599,-112.0699779
"1792",1113,33.595827,-111.980422
"1793",1758,33.4216572978134,-111.951169742888
"1794",4080,33.625707,-111.941594
"1795",2235,33.480016,-112.080631
"1796",2885,33.798073,-111.926458
"1797",418,33.4552907,-111.9878697
"1798",1096,33.4974892,-112.0833763
"1799",3206,33.5313101,-112.064508
"1800",1905,33.639544,-112.168382
"1801",3986,33.5093706,-112.0273984
"1802",4643,33.6548146,-112.1885676
"1803",933,33.64087,-111.97508
"1804",2907,33.3799843,-111.7909358
"1805",3824,33.638094,-111.9270964
"1806",1622,33.304026,-111.980951
"1807",3929,33.2644333,-111.8601
"1808",4662,33.6390426,-112.1516293
"1809",1919,33.494489,-111.995106
"1810",2807,33.497888,-111.923117
"1811",4266,33.4637858,-112.3455393
"1812",2246,33.577691,-111.927632
"1813",2868,33.4916953,-112.0734977
"1814",692,33.329291,-111.7903
"1815",1101,33.3497229,-111.8576517
"1816",5044,33.4660183,-112.0311048
"1817",4840,33.424014,-111.938422
"1818",3327,33.611128207722,-111.998512847816
"1819",3567,33.6242026,-111.9302912
"1820",1747,33.3490842,-111.9449183
"1821",2360,33.497755,-111.926476
"1822",1433,33.5318417,-112.0479816
"1823",4799,33.8332781,-111.9513452
"1824",1556,33.676900084358,-111.937873322754
"1825",4050,33.5115803,-111.986679
"1826",2408,33.501724,-111.9234595
"1827",4927,33.422728,-111.951494
"1828",317,33.3204548,-111.9641591
"1829",2059,33.6384065047051,-111.863526091582
"1830",3345,33.4800906,-112.0824905
"1831",5451,33.4859652812732,-111.926561893784
"1832",3494,33.4956423363684,-111.989069135085
"1833",5010,33.4215309,-111.9475757
"1834",1969,33.552987,-112.1162942
"1835",841,33.3478761,-111.909978
"1836",602,33.224023,-111.822749
"1837",3958,33.5300156,-112.0566279
"1838",1824,33.519588,-111.909524
"1839",3510,33.331773,-111.978279
"1840",4394,33.5834251,-111.9768837
"1841",2361,33.377663,-112.1706789
"1842",1138,33.6328505,-112.0312477
"1843",2677,33.5997402,-111.9872611
"1844",970,33.449858,-112.071886
"1845",2189,33.5219014,-112.0640942
"1846",3717,33.448402,-112.0714244
"1847",5151,33.655566,-111.92641
"1848",4341,33.383123,-111.964485
"1849",3937,33.3783497,-112.0369792
"1850",720,33.52681,-111.9246221
"1851",770,33.676551,-111.971188
"1852",3506,33.4177013,-111.9342704
"1853",5384,33.5091275,-112.0124434
"1854",2921,33.496647,-111.926503
"1855",914,33.4991916,-111.9178159
"1856",393,33.4477082,-112.070093
"1857",3557,33.4161601,-111.9222779
"1858",529,33.3365418,-111.7557682
"1859",3550,33.5679832,-112.1496084
"1860",3517,33.355969,-111.7900143
"1861",1730,33.3013903,-111.8412989
"1862",2601,33.731616,-111.846116
"1863",3527,33.377523,-111.788968
"1864",5101,33.305759,-111.993252
"1865",3015,33.414213,-111.848545
"1866",4781,33.6281017,-111.8912231
"1867",2061,33.472248,-112.1348558
"1868",2897,33.37754,-112.16813
"1869",3390,33.5025941,-111.9296765
"1870",3389,33.3628077,-111.8757857
"1871",3851,33.655105,-112.081705
"1872",3107,33.31977066,-111.9663477
"1873",2270,33.498858,-112.0835024
"1874",3054,33.5991348,-111.9815304
"1875",4390,33.508799,-112.0458179
"1876",835,33.505884,-112.047907
"1877",2522,33.464499,-112.273067
"1878",1444,33.4073535,-111.9455692
"1879",1293,33.326925,-111.858251
"1880",3227,33.2611476513748,-111.860535889864
"1881",4292,33.305739,-111.992238
"1882",2206,33.4074351,-111.9249269
"1883",2168,33.318509,-111.9259296
"1884",4572,33.3927485,-111.9806909
"1885",4891,33.3906411,-111.7881532
"1886",668,33.582848,-111.925581
"1887",2340,33.666931,-112.20246
"1888",657,33.6116508042702,-112.165567972652
"1889",1157,33.6571123676645,-111.926736523019
"1890",4552,33.4128996,-111.9611749
"1891",4745,33.4221689,-111.944507
"1892",5241,33.8303689,-111.9315871
"1893",2895,33.263962,-111.857826
"1894",4901,33.4677936317262,-111.682638380133
"1895",1001,33.389394,-111.860617
"1896",4387,33.3299681,-111.7922733
"1897",3613,33.3779808,-111.9664404
"1898",4375,33.6986501,-111.9174368
"1899",5226,33.3941262,-111.9394649
"1900",4826,33.4954826,-111.9883722
"1901",947,33.3480423402709,-111.964952945709
"1902",3475,33.3661496,-111.7897936
"1903",3117,33.4797818,-112.0732757
"1904",2175,33.5822229,-111.9216833
"1905",1541,33.422317,-111.936052
"1906",3212,33.4801716,-111.9105545
"1907",667,33.31081,-111.772012
"1908",5084,33.4038261,-112.0045736
"1909",1598,33.5540954,-112.1001383
"1910",559,33.6401217,-112.1116606
"1911",4542,33.430535,-112.345359
"1912",4725,33.317906,-111.964138
"1913",3993,33.460114796553,-112.359666714143
"1914",749,33.7111223734905,-112.111252129845
"1915",4086,33.2631795726624,-111.856432372377
"1916",408,33.4470733,-112.0709775
"1917",4015,33.495421585209,-112.235797843445
"1918",1166,33.6531461,-112.253795
"1919",3188,33.5014106,-112.1000362
"1920",1010,33.6051031,-112.2993015
"1921",826,33.381125460466,-111.75696346595
"1922",2033,33.319907,-111.809582
"1923",3478,33.2634458,-111.7130204
"1924",437,33.494408,-112.126279
"1925",1799,33.3657594,-111.6351228
"1926",415,33.4335278,-112.0485338
"1927",1819,33.3616642,-111.9096233
"1928",1830,33.6291077242617,-111.892104556574
"1929",2480,33.653303,-112.235818
"1930",1805,33.3933219909668,-111.73592376709
"1931",3113,33.069503,-112.047367
"1932",3780,33.5827978,-111.8923119
"1933",4027,33.4370224,-112.1013046
"1934",5464,33.6549301,-112.1334968
"1935",1867,33.3659581,-111.7226087
"1936",1896,33.638222,-112.361898
"1937",374,33.477178,-111.925799
"1938",1547,33.5788551,-111.8869343
"1939",162,33.4589535,-112.3926943
"1940",483,33.583924,-111.978526
"1941",950,32.9485206,-112.7117618
"1942",4600,33.4656925,-111.9893269
"1943",5268,33.4653163,-112.2416908
"1944",2985,33.653193,-112.1861359
"1945",4996,33.7657805,-111.9828539
"1946",220,33.4598305,-112.0739665
"1947",3744,33.382899,-111.806553
"1948",3666,33.6397738,-112.359452
"1949",3961,33.4647047,-112.2797426
"1950",470,33.3904462,-111.8553658
"1951",4102,33.4391409,-111.7362002
"1952",4229,33.414719,-111.92611
"1953",1325,33.3790301,-111.8768819
"1954",1685,33.6368184,-111.9217704
"1955",3750,33.6259,-112.0136
"1956",608,33.393186,-111.977739
"1957",1984,33.4226878,-111.7729807
"1958",2687,33.6027472403708,-111.983349924081
"1959",4180,33.4492,-112.0696
"1960",2149,33.1603724,-111.562074
"1961",2624,33.6072731911959,-112.262941273369
"1962",2876,33.2818164878993,-111.788870241863
"1963",4722,33.466218,-112.3583411
"1964",4922,33.481724,-112.0301937
"1965",896,33.3370652758707,-111.875395510879
"1966",303,33.464433,-111.908319
"1967",4833,33.1612366865345,-111.558543780324
"1968",1853,33.5663188,-112.2526443
"1969",1570,33.3349189,-111.9485851
"1970",4732,33.394149,-111.751498
"1971",88,33.4503008,-112.0740911
"1972",3622,33.450251,-111.703335
"1973",643,33.479889,-111.997771
"1974",1987,33.5994904,-111.9843679
"1975",1330,33.6375904686059,-112.272295313846
"1976",2500,33.3120903,-111.841924
"1977",4495,33.7562269,-111.9928995
"1978",3593,33.3045866,-111.9006511
"1979",4317,33.377308,-111.789086
"1980",3752,33.586656564995,-111.83645015013
"1981",1699,33.5689093073103,-111.889852528573
"1982",2251,33.5839581,-111.9788671
"1983",4048,33.378558204582,-111.976816697954
"1984",2333,33.581867,-111.881625
"1985",5265,33.6402375,-112.421939
"1986",4879,33.3773976,-111.9082758
"1987",1966,33.3368029,-111.806311
"1988",3996,33.377437,-111.634661
"1989",3514,33.0181199,-111.3921648
"1990",542,33.6531971,-112.2561295
"1991",199,33.5094627,-112.0921021
"1992",4373,33.4071828571509,-111.774254145508
"1993",5071,33.4227165,-111.9954762
"1994",1184,33.4939156776305,-112.281947135925
"1995",2577,33.5557353,-111.8988152
"1996",329,32.9833969,-111.523618
"1997",1795,32.9597113,-111.5245379
"1998",469,33.3788467,-112.0111149
"1999",1513,33.3048837,-111.999472
"2000",2030,33.6402046465297,-112.070932388306
"2001",747,33.3771903,-111.9520135
"2002",612,33.6408201,-112.1348263
"2003",3204,33.4356115,-111.7884061
"2004",777,33.6878601,-112.0908585
"2005",361,33.0621137,-112.0480174
"2006",1899,33.508736,-112.041489
"2007",2355,33.2765549,-111.7200752
"2008",4418,33.5105854,-112.3402949
"2009",4178,33.6387259,-111.977315
"2010",2836,33.4959139,-112.5125589
"2011",2584,33.4326594,-112.5563912
"2012",557,33.4799,-112.118873
"2013",4005,33.3216034,-111.9626175
"2014",2837,33.6385257,-112.396144
"2015",5057,33.4808644,-111.9099992
"2016",2468,33.479588,-112.012297
"2017",3350,33.5660565,-112.2546295
"2018",2054,33.322071,-111.689446
"2019",705,33.24665,-111.824692
"2020",1020,33.6538701,-112.1862714
"2021",3353,33.4514713,-111.8396625
"2022",3119,33.4423485,-111.9554995
"2023",2733,33.567827,-112.168597
"2024",5183,33.6546363,-112.1888101
"2025",2768,33.6407846,-112.0660462
"2026",1375,33.3792613,-112.1690223
"2027",2176,33.6104938504185,-112.24084311466
"2028",1077,33.639662738013,-112.35794141258
"2029",2389,33.5245019,-112.1321282
"2030",5326,33.4526031,-112.0691194
"2031",1721,33.4950886,-111.9891629
"2032",688,33.480778,-112.133941
"2033",273,33.611161,-112.153974
"2034",179,33.4082978,-111.9161212
"2035",760,33.7999505,-112.127874
"2036",1505,33.4521893,-111.7278984
"2037",3619,33.246189,-111.840569
"2038",2038,33.3908326,-111.8556958
"2039",2457,33.595974,-112.239925
"2040",5148,33.5525657,-112.2609671
"2041",4691,33.4771441,-112.3590618
"2042",5256,33.2330695,-111.6874832
"2043",4174,33.3644205,-111.7064874
"2044",2748,33.45315,-112.3403174
"2045",436,33.2463379,-111.8424831
"2046",1229,33.335942,-111.790625
"2047",1586,33.6396856,-111.8915244
"2048",2086,33.501317036545,-111.984444645508
"2049",4758,33.619412,-111.8980932
"2050",1440,33.5686908,-112.1862618
"2051",2757,33.8704260180157,-112.148816362023
"2052",1322,33.552127,-112.260032
"2053",5289,33.4964589,-112.1672899
"2054",128,33.617273,-111.926576
"2055",52,33.8000531,-112.05858
