"","rating","user_id","business_id"
"14369",4,272,3030
"14370",3,2175,1894
"14371",3,1483,4956
"14372",3,3995,4956
"14373",4,3591,4956
"14374",3,126,4956
"14375",5,3825,4956
"14376",4,3000,4956
"14377",4,3081,4956
"14378",4,1754,4956
"14379",5,304,4956
"14380",5,210,4956
"14381",4,1869,5176
"14382",4,2175,5176
"14383",5,70,5176
"14384",3,759,5176
"14385",4,626,5176
"14386",4,4327,5176
"14387",5,4228,5176
"14388",3,26,5176
"14389",4,691,5176
"14390",4,1556,5176
"14391",4,2175,5176
"14392",4,2287,5176
"14393",4,2189,5176
"14394",4,2817,5176
"14395",5,368,5176
"14396",2,4069,2944
"14397",5,3822,2944
"14398",4,1547,2944
"14399",5,3822,2944
"14400",3,3103,2944
"14401",4,3053,2944
"14402",3,3134,2944
"14403",3,1640,2944
"14404",4,2146,2944
"14405",4,959,2944
"14406",3,3800,2944
"14407",2,829,2944
"14408",4,2896,2944
"14409",5,2501,2944
"14410",5,2456,2944
"14411",5,3822,2944
"14412",4,4226,2944
"14413",5,371,2944
"14414",4,2454,2944
"14415",5,605,2944
"14416",4,696,2944
"14417",4,2705,2944
"14418",3,2175,2944
"14419",5,126,2944
"14420",4,2344,2944
"14421",4,650,2944
"14422",2,1638,2944
"14423",4,966,2944
"14424",4,3716,2944
"14425",5,4055,2944
"14426",1,1638,2944
"14427",4,1548,2944
"14428",1,876,2944
"14429",5,2909,2944
"14430",5,2767,2944
"14431",2,3700,2944
"14432",2,1473,2944
"14433",5,3825,2944
"14434",4,3635,2944
"14435",5,2887,2944
"14436",5,3636,2944
"14437",2,2104,2944
"14438",4,3072,2944
"14439",4,3283,2944
"14440",5,1251,2944
"14441",5,329,2944
"14442",5,2853,2944
"14443",5,3289,2944
"14444",4,1769,2944
"14445",4,1574,2944
"14446",4,4197,2944
"14447",3,3995,2944
"14448",3,2008,2944
"14449",1,2669,2944
"14450",5,293,2944
"14451",4,1194,2944
"14452",4,2287,2944
"14453",5,2161,2944
"14454",4,4029,2944
"14455",5,1750,2944
"14456",5,1707,2944
"14457",4,1073,2944
"14458",5,891,2944
"14459",3,2363,2153
"14460",4,1869,2153
"14461",2,2824,2153
"14462",5,2660,2153
"14463",4,3845,2153
"14464",3,269,2153
"14465",4,2060,2153
"14466",4,3487,2153
"14467",4,4170,2153
"14468",3,3425,2153
"14469",2,2616,2153
"14470",2,2898,2153
"14471",4,2344,2153
"14472",4,56,2153
"14473",3,1641,2153
"14474",4,829,2153
"14475",4,2527,751
"14476",4,279,751
"14477",5,2527,751
"14478",5,1984,751
"14479",5,1924,751
"14480",3,2889,105
"14481",4,3446,105
"14482",4,4250,105
"14483",4,3575,2324
"14484",4,3337,2324
"14485",5,1647,2324
"14486",4,1910,2324
"14487",5,1957,2324
"14488",2,1411,2403
"14489",5,1886,2403
"14490",5,556,1654
"14491",4,1988,1654
"14492",4,1988,1654
"14493",3,2363,1654
"14494",3,3822,1654
"14495",3,1203,1654
"14496",2,641,1654
"14497",3,2107,1654
"14498",2,2260,1654
"14499",2,1674,1654
"14500",2,315,1654
"14501",3,261,1654
"14502",3,1471,1654
"14503",4,2772,1654
"14504",4,261,1654
"14505",1,3605,1654
"14506",1,481,1654
"14507",4,3487,1654
"14508",4,626,1654
"14509",2,4258,1654
"14510",4,3637,1654
"14511",3,1869,1654
"14512",1,2079,1654
"14513",4,308,1654
"14514",5,2404,1654
"14515",3,2901,1654
"14516",3,1656,1654
"14517",2,885,1654
"14518",2,44,1654
"14519",2,4245,1654
"14520",1,308,1654
"14521",4,3643,1654
"14522",4,1043,1654
"14523",5,3492,1654
"14524",3,308,1654
"14525",2,3494,1654
"14526",2,3448,1654
"14527",1,308,1654
"14528",2,4188,1654
"14529",2,871,1654
"14530",3,44,1654
"14531",3,2977,1654
"14532",4,477,3821
"14533",2,3512,3821
"14534",4,3103,3821
"14535",5,682,3821
"14536",5,682,3821
"14537",3,2175,3821
"14538",2,3992,3821
"14539",2,2270,3821
"14540",4,3716,5387
"14541",3,376,5387
"14542",5,671,5387
"14543",3,1869,2978
"14544",3,2175,2978
"14545",5,3588,2978
"14546",2,870,2978
"14547",3,2175,2978
"14548",2,3198,1030
"14549",5,387,1030
"14550",1,4128,1030
"14551",4,2603,2475
"14552",3,3466,2475
"14553",4,4026,1789
"14554",3,4070,1789
"14555",2,2008,1789
"14556",3,279,1789
"14557",3,3095,1789
"14558",3,1422,5027
"14559",3,3823,5027
"14560",2,1869,5027
"14561",4,3664,5027
"14562",2,248,5027
"14563",5,682,5027
"14564",2,2226,5027
"14565",3,504,5027
"14566",2,1387,5027
"14567",4,2175,5027
"14568",3,3487,5027
"14569",4,1957,5027
"14570",2,2887,5027
"14571",4,1957,5027
"14572",3,3651,5027
"14573",4,701,5027
"14574",4,3961,5027
"14575",1,4281,5027
"14576",3,1880,5027
"14577",4,1779,5027
"14578",3,2290,999
"14579",3,520,999
"14580",2,2876,999
"14581",4,2889,999
"14582",4,2889,999
"14583",2,3666,999
"14584",4,2889,999
"14585",3,1367,999
"14586",3,1243,999
"14587",4,3448,999
"14588",4,870,999
"14589",2,3283,999
"14590",4,1463,999
"14591",4,2250,999
"14592",4,876,999
"14593",3,1040,999
"14594",4,4265,999
"14595",3,4047,999
"14596",4,1037,964
"14597",4,644,964
"14598",3,2363,964
"14599",3,26,964
"14600",1,1253,964
"14601",5,3103,964
"14602",3,3425,964
"14603",2,3454,964
"14604",2,2849,964
"14605",4,1203,964
"14606",1,4098,964
"14607",4,769,964
"14608",4,1203,964
"14609",1,4045,964
"14610",1,3473,964
"14611",4,3633,964
"14612",4,2198,3834
"14613",4,3404,3834
"14614",4,1869,2068
"14615",4,2012,2068
"14616",3,2175,2068
"14617",3,2189,2068
"14618",3,2644,2068
"14619",2,1627,2068
"14620",4,1549,1936
"14621",2,3822,1936
"14622",5,4322,1936
"14623",5,3822,1936
"14624",5,3822,1936
"14625",4,1549,1936
"14626",3,3283,1936
"14627",2,3425,1936
"14628",5,3822,1936
"14629",4,871,1936
"14630",5,1707,1936
"14631",4,2648,1936
"14632",5,3122,1936
"14633",4,189,1936
"14634",4,932,1936
"14635",5,1416,1936
"14636",4,1549,1936
"14637",4,340,3898
"14638",3,1869,3898
"14639",4,3473,3898
"14640",4,1957,3898
"14641",4,2175,3898
"14642",5,1296,3898
"14643",4,3195,3898
"14644",4,3492,3898
"14645",3,295,3898
"14646",5,2510,3898
"14647",2,1194,3898
"14648",3,1194,3898
"14649",3,2696,3898
"14650",4,2060,3898
"14651",5,1991,3898
"14652",4,2654,3898
"14653",3,2808,5074
"14654",3,3815,5074
"14655",1,1305,5074
"14656",2,2638,5074
"14657",2,2587,5074
"14658",5,1869,5074
"14659",4,14,5074
"14660",4,1411,5074
"14661",5,1797,5074
"14662",2,1055,5074
"14663",2,248,5074
"14664",2,2587,5074
"14665",3,2642,5074
"14666",3,650,5074
"14667",2,1865,5074
"14668",3,231,5074
"14669",4,2616,5074
"14670",2,1957,5074
"14671",3,3624,5074
"14672",1,2643,5074
"14673",1,1957,5074
"14674",5,701,5074
"14675",2,2628,5074
"14676",4,2682,5074
"14677",2,1735,5074
"14678",4,1243,5074
"14679",5,3125,5074
"14680",1,3013,5074
"14681",1,2510,5074
"14682",4,3961,5074
"14683",1,1194,5074
"14684",3,1573,5074
"14685",2,1627,5074
"14686",2,1852,5074
"14687",3,870,4306
"14688",3,2500,4306
"14689",1,932,4306
"14690",4,870,1116
"14691",5,1567,1116
"14692",4,3448,1116
"14693",2,1240,3073
"14694",3,387,3073
"14695",3,3815,3073
"14696",4,2395,3073
"14697",3,1411,3073
"14698",5,2643,3073
"14699",3,2419,3073
"14700",4,921,3073
"14701",3,4028,3073
"14702",3,2726,3073
"14703",3,2175,3073
"14704",2,1464,3073
"14705",3,1112,3073
"14706",5,1471,3073
"14707",5,4332,3073
"14708",4,1899,3073
"14709",4,84,3073
"14710",3,2889,3073
"14711",2,4326,3073
"14712",2,1194,3073
"14713",3,2143,3073
"14714",3,2990,3034
"14715",5,2283,3034
"14716",3,2212,3034
"14717",4,1671,3034
"14718",5,2720,3034
"14719",5,2459,3034
"14720",4,1305,3034
"14721",4,155,3034
"14722",5,2638,3034
"14723",3,1525,3034
"14724",4,4008,3034
"14725",5,4026,3034
"14726",4,1869,3034
"14727",3,2060,3034
"14728",2,3136,3034
"14729",4,667,3034
"14730",4,1422,3034
"14731",5,2158,3034
"14732",5,3662,3034
"14733",4,1119,3034
"14734",2,586,3034
"14735",5,3155,3034
"14736",5,3929,3034
"14737",1,1849,3034
"14738",4,650,3034
"14739",4,3850,3034
"14740",4,2991,3034
"14741",5,1635,3034
"14742",4,2175,3034
"14743",5,3549,3034
"14744",4,3330,3034
"14745",5,180,3034
"14746",4,3716,3034
"14747",5,581,3034
"14748",5,371,3034
"14749",4,4043,3034
"14750",4,1908,3034
"14751",2,4267,3034
"14752",4,4170,3034
"14753",3,3053,3034
"14754",5,4045,3034
"14755",3,2682,3034
"14756",3,3864,3034
"14757",3,3822,3034
"14758",4,935,3034
"14759",5,665,3034
"14760",3,352,3034
"14761",3,725,3034
"14762",3,2469,3034
"14763",4,677,3034
"14764",3,26,3034
"14765",3,3885,3034
"14766",3,591,3034
"14767",5,1539,3034
"14768",4,1345,3034
"14769",3,842,3034
"14770",5,3317,3034
"14771",2,837,3034
"14772",5,4193,3034
"14773",4,1069,3034
"14774",4,3338,3034
"14775",5,3287,3034
"14776",4,1735,3034
"14777",5,1309,3034
"14778",3,1241,3034
"14779",5,2220,3034
"14780",4,1596,3034
"14781",3,1668,3034
"14782",4,3918,3034
"14783",3,691,3034
"14784",2,26,3034
"14785",3,2510,3034
"14786",4,387,3034
"14787",4,3691,3034
"14788",5,3505,3034
"14789",4,3822,3034
"14790",2,4032,3034
"14791",2,2516,3034
"14792",5,4197,3034
"14793",4,1742,3034
"14794",5,2909,3034
"14795",5,2639,3034
"14796",3,1498,3034
"14797",4,2187,3034
"14798",4,3294,3034
"14799",3,2004,3034
"14800",5,3565,3034
"14801",3,267,3034
"14802",5,2033,3034
"14803",4,2772,3034
"14804",5,3370,3034
"14805",5,1522,3034
"14806",4,3195,3034
"14807",4,3283,3034
"14808",4,2392,3034
"14809",4,381,3034
"14810",5,127,3034
"14811",4,3590,3034
"14812",5,3868,3034
"14813",5,127,3034
"14814",4,80,3034
"14815",5,1705,3034
"14816",2,2990,4512
"14817",4,2779,4512
"14818",4,3576,4512
"14819",4,442,4512
"14820",4,2411,4512
"14821",4,3195,4512
"14822",4,528,4512
"14823",3,1194,4512
"14824",5,2557,4512
"14825",3,3041,4512
"14826",4,3348,3708
"14827",3,1834,3708
"14828",4,1305,3708
"14829",1,3952,3708
"14830",4,4279,3708
"14831",4,71,3708
"14832",4,2226,3708
"14833",5,3353,3708
"14834",3,1614,3708
"14835",4,71,3708
"14836",5,3231,3708
"14837",5,3517,3708
"14838",5,2178,3708
"14839",4,315,3708
"14840",4,626,3708
"14841",3,26,3708
"14842",4,4128,3708
"14843",5,480,3708
"14844",5,1092,3708
"14845",3,1319,3708
"14846",5,1647,3708
"14847",4,3425,3708
"14848",3,1443,3708
"14849",3,26,3708
"14850",4,274,3708
"14851",4,3214,3708
"14852",4,1291,3708
"14853",4,3157,3708
"14854",4,2188,3708
"14855",4,4127,3708
"14856",4,3276,3708
"14857",4,451,3708
"14858",2,1573,3708
"14859",5,3605,3708
"14860",5,1581,3708
"14861",4,1522,3708
"14862",4,2571,3708
"14863",5,2895,3708
"14864",4,2977,3708
"14865",4,1865,4803
"14866",4,2902,4803
"14867",3,2105,4803
"14868",4,2424,4803
"14869",4,161,4803
"14870",5,2297,4803
"14871",4,798,4803
"14872",3,2175,4803
"14873",3,2767,4803
"14874",2,2460,4803
"14875",5,2705,4803
"14876",4,1721,4803
"14877",5,3367,4803
"14878",1,1194,4803
"14879",5,1588,4803
"14880",5,871,4803
"14881",5,932,4803
"14882",4,3342,4803
"14883",4,744,4803
"14884",4,532,4803
"14885",4,2569,4803
"14886",4,210,4803
"14887",3,359,4803
"14888",4,3619,3214
"14889",3,795,3214
"14890",3,754,3214
"14891",5,3103,3214
"14892",3,3515,3214
"14893",2,1205,3214
"14894",3,3862,3214
"14895",3,4048,3214
"14896",3,989,3214
"14897",5,1284,3214
"14898",5,352,795
"14899",4,2862,795
"14900",2,2150,1205
"14901",4,768,1205
"14902",3,2150,1205
"14903",5,1251,1205
"14904",5,3133,1205
"14905",4,2297,1205
"14906",1,2150,1205
"14907",3,2018,3640
"14908",5,3133,89
"14909",5,1338,89
"14910",5,1828,89
"14911",5,2300,2003
"14912",3,1290,2003
"14913",4,2973,2003
"14914",3,3353,2003
"14915",4,2660,2003
"14916",1,1290,2003
"14917",3,3747,2003
"14918",4,2643,2003
"14919",2,1746,2003
"14920",4,1787,2003
"14921",1,3377,2003
"14922",3,2747,2003
"14923",5,1805,2003
"14924",4,2792,2003
"14925",4,2792,2003
"14926",4,3334,2003
"14927",3,3756,2003
"14928",3,3717,2003
"14929",2,1,2003
"14930",4,340,2003
"14931",4,1868,2003
"14932",3,3011,2003
"14933",4,3425,2003
"14934",4,2804,2003
"14935",4,4095,2003
"14936",4,2637,2003
"14937",5,937,2003
"14938",5,2392,2003
"14939",3,3912,2003
"14940",5,93,2003
"14941",4,1194,2003
"14942",1,2874,2003
"14943",3,1534,5005
"14944",4,4131,5005
"14945",2,3851,5005
"14946",2,42,5005
"14947",3,2060,5005
"14948",5,3668,5005
"14949",1,2150,5005
"14950",3,3385,5005
"14951",4,2034,5005
"14952",4,1251,5005
"14953",3,3885,5005
"14954",5,4266,5005
"14955",1,3385,5005
"14956",1,2643,2880
"14957",4,333,2880
"14958",2,2060,2880
"14959",2,768,2880
"14960",4,768,2880
"14961",3,4078,624
"14962",3,623,624
"14963",5,1835,624
"14964",4,2038,624
"14965",4,4209,624
"14966",2,1013,624
"14967",4,4128,624
"14968",4,70,624
"14969",2,2829,624
"14970",5,2173,624
"14971",5,2830,2349
"14972",4,410,5048
"14973",4,251,5048
"14974",5,701,5048
"14975",4,2016,5048
"14976",1,2185,5048
"14977",4,3427,5048
"14978",4,3088,5048
"14979",1,44,5048
"14980",4,1641,1889
"14981",4,3862,1889
"14982",5,4003,1889
"14983",4,1367,1889
"14984",5,1309,1889
"14985",4,524,1889
"14986",2,3401,1889
"14987",4,871,1889
"14988",2,1309,1889
"14989",5,1984,1889
"14990",5,2830,1889
"14991",4,642,1889
"14992",5,1916,1889
"14993",1,999,1889
"14994",5,203,2675
"14995",5,3088,2675
"14996",1,3768,2675
"14997",4,3401,2675
"14998",5,48,2852
"14999",5,2723,2852
"15000",5,2079,2852
"15001",4,539,2852
"15002",2,1367,2852
"15003",5,3454,2852
"15004",1,3186,2852
"15005",5,3446,2852
"15006",4,581,4727
"15007",5,3335,4727
"15008",3,2830,4727
"15009",2,308,4727
"15010",3,999,4727
"15011",1,3401,256
"15012",4,3053,4746
"15013",4,3353,4746
"15014",4,4188,4746
"15015",4,1309,4746
"15016",3,1203,4746
"15017",3,871,4746
"15018",5,517,4746
"15019",2,4265,4746
"15020",4,1658,4746
"15021",1,2660,1974
"15022",2,2016,1974
"15023",5,3335,1974
"15024",3,3401,1974
"15025",5,3938,1974
"15026",5,2830,1974
"15027",1,123,1352
"15028",1,2837,1352
"15029",2,44,302
"15030",4,1203,3999
"15031",3,3053,3999
"15032",5,4188,5145
"15033",1,3335,274
"15034",3,4265,274
"15035",4,4265,274
"15036",4,3938,274
"15037",2,1203,2786
"15038",5,835,2786
"15039",5,835,2786
"15040",2,999,2786
"15041",3,999,2786
"15042",5,2830,2786
"15043",4,999,2786
"15044",4,675,3820
"15045",3,2276,3290
"15046",4,533,3290
"15047",3,2974,3290
"15048",4,1598,3290
"15049",4,222,3290
"15050",2,600,3290
"15051",3,3177,1870
"15052",5,1397,1870
"15053",4,1886,1870
"15054",4,638,1870
"15055",5,3707,1870
"15056",4,1368,1870
"15057",4,670,4735
"15058",4,511,4122
"15059",4,1870,4122
"15060",4,3954,4122
"15061",3,1343,4122
"15062",4,1417,4122
"15063",4,3015,4122
"15064",5,2960,922
"15065",4,2094,922
"15066",4,4235,922
"15067",3,2765,922
"15068",4,183,922
"15069",3,1971,922
"15070",5,1657,922
"15071",5,548,922
"15072",1,875,922
"15073",2,2483,922
"15074",4,2753,922
"15075",4,4082,922
"15076",2,995,922
"15077",4,3365,1150
"15078",5,4090,1150
"15079",3,2012,1150
"15080",4,893,1150
"15081",4,907,1150
"15082",5,686,1150
"15083",4,2710,1150
"15084",4,1008,1150
"15085",4,1469,1150
"15086",5,410,1150
"15087",4,638,1150
"15088",5,714,1150
"15089",4,4282,1150
"15090",4,3404,1150
"15091",3,1514,1150
"15092",5,750,1150
"15093",5,3301,1150
"15094",5,678,1150
"15095",5,678,1150
"15096",4,1383,1150
"15097",5,1606,1150
"15098",4,1830,1150
"15099",5,1622,1150
"15100",5,1840,1150
"15101",5,1840,1150
"15102",5,1747,1150
"15103",5,1210,1150
"15104",3,2603,2234
"15105",4,2012,2234
"15106",4,3971,2234
"15107",4,1045,2234
"15108",4,2935,2234
"15109",2,3988,2234
"15110",1,251,2234
"15111",4,2900,2234
"15112",2,3946,2234
"15113",4,3746,2234
"15114",4,650,2234
"15115",4,765,2234
"15116",4,258,2234
"15117",3,3643,2234
"15118",4,3746,2234
"15119",4,2139,2234
"15120",4,3643,2234
"15121",1,1194,2234
"15122",5,1728,2234
"15123",4,2804,2234
"15124",4,4108,2234
"15125",4,1436,2234
"15126",4,3563,2234
"15127",4,1622,2234
"15128",4,1516,2234
"15129",3,411,4509
"15130",2,2934,4509
"15131",1,1961,4509
"15132",4,3177,4509
"15133",5,2454,4509
"15134",4,3016,4509
"15135",4,944,4509
"15136",4,1358,4509
"15137",2,3578,4509
"15138",4,1747,4509
"15139",2,251,4509
"15140",5,2917,4509
"15141",3,2532,4509
"15142",3,2116,4509
"15143",2,2416,4509
"15144",4,309,4509
"15145",3,2169,4509
"15146",2,758,4509
"15147",4,2252,4509
"15148",4,3918,4509
"15149",3,1343,4509
"15150",1,942,4509
"15151",5,748,4509
"15152",2,1147,4509
"15153",4,3918,4509
"15154",5,3357,4509
"15155",5,1137,4509
"15156",4,1728,4509
"15157",4,4040,4509
"15158",3,2798,4771
"15159",4,1961,4771
"15160",2,1038,4771
"15161",4,10,4771
"15162",1,3982,4771
"15163",1,895,4771
"15164",2,628,4771
"15165",1,1194,4771
"15166",5,3613,4771
"15167",4,668,4771
"15168",4,3849,4771
"15169",1,2982,336
"15170",2,4260,336
"15171",1,2282,336
"15172",3,4113,336
"15173",3,3459,336
"15174",2,1492,336
"15175",4,1837,336
"15176",5,3229,336
"15177",1,3733,336
"15178",4,1207,336
"15179",3,10,336
"15180",2,2276,70
"15181",2,3459,70
"15182",1,2163,70
"15183",2,991,70
"15184",3,691,70
"15185",5,2520,70
"15186",4,3724,70
"15187",2,1403,70
"15188",4,3386,70
"15189",4,2308,70
"15190",2,4287,70
"15191",4,2618,70
"15192",3,1706,70
"15193",2,3214,70
"15194",5,1763,70
"15195",2,2188,70
"15196",2,2238,70
"15197",5,740,70
"15198",1,3055,70
"15199",1,2923,70
"15200",4,2154,70
"15201",3,3483,70
"15202",3,4161,70
"15203",3,2350,70
"15204",2,1169,70
"15205",4,590,70
"15206",3,748,70
"15207",3,3654,1775
"15208",3,2900,1775
"15209",5,3090,1775
"15210",3,175,1775
"15211",2,3090,1775
"15212",2,3090,1775
"15213",4,2068,1775
"15214",4,4336,1775
"15215",3,3705,2898
"15216",1,3108,2898
"15217",3,855,2898
"15218",4,480,2898
"15219",2,2307,2898
"15220",2,2116,2898
"15221",5,2978,2898
"15222",4,2169,2898
"15223",2,748,2898
"15224",3,1778,2898
"15225",3,3004,2898
"15226",5,4087,2898
"15227",5,1424,2898
"15228",4,3964,2898
"15229",1,2982,2898
"15230",4,1099,2898
"15231",3,1777,2898
"15232",1,3157,4549
"15233",3,3278,4549
"15234",2,237,4549
"15235",5,2114,4549
"15236",2,1961,4549
"15237",4,1328,4549
"15238",4,3727,4549
"15239",2,65,4549
"15240",2,3524,4549
"15241",5,2832,4549
"15242",4,287,4549
"15243",3,2116,711
"15244",4,2169,711
"15245",5,2649,711
"15246",3,1706,711
"15247",5,2802,711
"15248",2,2252,711
"15249",1,3707,711
"15250",1,1820,711
"15251",3,3247,711
"15252",1,3664,711
"15253",2,533,3158
"15254",3,2276,3158
"15255",4,2419,3158
"15256",1,1940,3158
"15257",1,2176,3158
"15258",2,4284,3158
"15259",3,122,3158
"15260",3,2985,3158
"15261",2,10,3158
"15262",1,1359,3158
"15263",4,1961,3158
"15264",3,2856,3158
"15265",2,1453,3158
"15266",1,1005,3158
"15267",3,610,3158
"15268",1,1943,3158
"15269",1,4123,3158
"15270",2,177,3158
"15271",1,1800,3158
"15272",3,1560,611
"15273",2,2058,611
"15274",1,1363,611
"15275",3,628,611
"15276",1,4108,611
"15277",5,1774,1566
"15278",3,1774,1566
"15279",4,3502,1566
"15280",4,2812,1566
"15281",4,2753,1566
"15282",4,478,1566
"15283",3,2447,1566
"15284",4,1235,1566
"15285",3,1403,1566
"15286",5,4017,1566
"15287",5,1144,1566
"15288",5,2753,1566
"15289",3,3398,1566
"15290",4,2939,34
"15291",2,3392,34
"15292",4,56,34
"15293",3,1886,34
"15294",5,1607,34
"15295",4,4223,34
"15296",4,3643,34
"15297",5,3811,34
"15298",5,738,34
"15299",1,2580,34
"15300",2,3295,34
"15301",3,1295,2343
"15302",4,556,1299
"15303",5,1835,1299
"15304",3,245,1299
"15305",3,3815,1299
"15306",3,3326,1299
"15307",4,3898,1299
"15308",3,2419,1299
"15309",1,2263,1299
"15310",5,3573,1299
"15311",3,2661,1299
"15312",4,793,1299
"15313",4,3924,1299
"15314",5,3177,1299
"15315",3,1915,1299
"15316",5,2675,1299
"15317",4,3336,1299
"15318",5,2257,1299
"15319",4,4255,1299
"15320",5,3472,1299
"15321",5,3367,1299
"15322",3,2116,1299
"15323",3,418,1299
"15324",5,4108,1299
"15325",4,2624,1299
"15326",4,1077,1299
"15327",5,1915,1299
"15328",5,1363,1299
"15329",3,2890,1299
"15330",4,1252,1299
"15331",5,1116,1299
"15332",4,520,1299
"15333",1,2593,1299
"15334",3,2182,1299
"15335",4,3811,1299
"15336",3,3918,1299
"15337",5,2036,1299
"15338",5,1990,1299
"15339",5,177,1299
"15340",3,2677,671
"15341",3,474,671
"15342",2,2545,671
"15343",2,1839,671
"15344",4,1244,671
"15345",4,2810,2548
"15346",5,3490,2548
"15347",3,4084,1228
"15348",4,590,1228
"15349",1,49,1228
"15350",5,2651,1228
"15351",4,2012,3284
"15352",3,502,3284
"15353",2,2653,451
"15354",3,3643,451
"15355",3,533,4372
"15356",4,2276,4372
"15357",4,1824,4372
"15358",4,3168,4372
"15359",5,4260,4372
"15360",1,972,4372
"15361",5,3815,4372
"15362",4,3005,4372
"15363",2,329,4372
"15364",3,3597,4372
"15365",3,2955,4372
"15366",4,3891,4372
"15367",2,2756,4372
"15368",3,2699,4372
"15369",4,4324,4372
"15370",3,3436,4372
"15371",3,1168,4372
"15372",4,748,4372
"15373",2,4104,4372
"15374",1,2864,4372
"15375",4,2182,4372
"15376",2,4336,4372
"15377",1,2738,4372
"15378",4,999,4372
"15379",1,100,4372
"15380",4,2276,154
"15381",3,2914,154
"15382",2,1046,154
"15383",4,1886,4517
"15384",4,1401,4517
"15385",5,3907,4517
"15386",4,3643,4517
"15387",4,1763,4517
"15388",3,869,4517
"15389",1,3392,4517
"15390",1,2740,4517
"15391",2,1747,4517
"15392",4,2276,877
"15393",5,1126,877
"15394",4,3164,877
"15395",4,1774,877
"15396",5,2282,877
"15397",4,1410,877
"15398",3,1601,877
"15399",3,2798,877
"15400",5,1359,877
"15401",4,1481,877
"15402",5,3366,877
"15403",5,2584,877
"15404",4,2586,877
"15405",5,319,877
"15406",3,10,877
"15407",4,3633,877
"15408",4,31,877
"15409",3,3082,877
"15410",5,915,877
"15411",4,3584,877
"15412",4,4164,877
"15413",4,1295,877
"15414",4,1194,877
"15415",5,1808,877
"15416",4,719,877
"15417",4,2169,877
"15418",5,1401,877
"15419",4,2397,877
"15420",3,628,877
"15421",4,3448,877
"15422",4,2847,877
"15423",4,1194,877
"15424",5,2308,877
"15425",1,1269,877
"15426",3,3918,877
"15427",4,1808,877
"15428",4,1837,877
"15429",4,37,877
"15430",3,1235,877
"15431",3,2219,877
"15432",3,1406,877
"15433",2,2775,877
"15434",5,4040,877
"15435",5,4222,877
"15436",4,612,877
"15437",5,4108,877
"15438",2,2632,877
"15439",5,2566,877
"15440",4,3646,877
"15441",5,1190,877
"15442",3,2566,877
"15443",4,2276,1354
"15444",4,2808,1354
"15445",3,10,1354
"15446",4,4061,1354
"15447",4,2677,1011
"15448",1,3198,1011
"15449",2,3459,1011
"15450",3,1533,1011
"15451",1,4094,1011
"15452",5,4040,1011
"15453",5,3342,1011
"15454",4,2970,1011
"15455",4,2448,1011
"15456",4,2347,2163
"15457",2,251,2960
"15458",5,2136,2960
"15459",3,3676,2960
"15460",3,3603,2960
"15461",4,3106,2960
"15462",4,956,2960
"15463",3,3193,2960
"15464",3,2588,2960
"15465",1,895,2960
"15466",5,222,2960
"15467",4,925,2960
"15468",4,3090,2960
"15469",5,3230,2960
"15470",5,2169,2960
"15471",5,2537,2960
"15472",4,1145,2960
"15473",4,842,2960
"15474",4,4040,2960
"15475",2,1886,2960
"15476",2,683,2362
"15477",4,935,2362
"15478",5,1886,2362
"15479",4,2675,2362
"15480",4,2811,2362
"15481",2,895,2362
"15482",4,2269,2362
"15483",4,1747,2362
"15484",5,2032,2362
"15485",4,1403,2362
"15486",2,1978,2362
"15487",4,3719,2362
"15488",5,1401,2362
"15489",2,1005,2362
"15490",3,3762,2362
"15491",5,3724,2362
"15492",5,4183,2362
"15493",5,1622,2362
"15494",5,4146,2362
"15495",5,1424,2362
"15496",1,3019,2362
"15497",4,2708,2362
"15498",2,3659,2362
"15499",2,4343,2362
"15500",2,1622,2362
"15501",4,2808,1218
"15502",4,2276,1218
"15503",5,1653,1218
"15504",4,1922,1218
"15505",3,2900,1218
"15506",4,4060,1218
"15507",3,122,1218
"15508",4,122,1218
"15509",3,3643,1218
"15510",5,638,1218
"15511",1,3643,1218
"15512",4,1295,1218
"15513",3,128,1218
"15514",3,1516,1218
"15515",5,748,1218
"15516",5,3828,1218
"15517",3,3365,4460
"15518",4,2808,4460
"15519",2,533,4460
"15520",4,3555,4460
"15521",2,845,4460
"15522",3,2237,4460
"15523",3,2755,4460
"15524",5,744,4460
"15525",5,2036,4460
"15526",3,432,4460
"15527",4,2896,4460
"15528",1,520,4729
"15529",2,221,4729
"15530",4,4056,4729
"15531",2,1005,4729
"15532",3,2363,4506
"15533",4,2298,4506
"15534",4,3733,4506
"15535",2,3529,4506
"15536",2,1038,4506
"15537",3,841,5178
"15538",4,1508,5178
"15539",4,420,5178
"15540",5,2911,5178
"15541",4,590,5178
"15542",2,10,5178
"15543",4,3114,5178
"15544",3,3954,5178
"15545",5,150,5178
"15546",2,1602,156
"15547",3,3802,156
"15548",4,4235,4554
"15549",2,3256,4554
"15550",3,2473,4554
"15551",4,590,4554
"15552",4,200,4554
"15553",4,2640,4554
"15554",3,748,4554
"15555",4,1565,4554
"15556",2,3643,4554
"15557",2,3703,4554
"15558",5,2191,4554
"15559",4,2300,637
"15560",2,1089,637
"15561",4,2262,637
"15562",3,2111,637
"15563",4,1323,637
"15564",5,493,637
"15565",4,4313,637
"15566",5,1601,637
"15567",4,26,637
"15568",5,1881,637
"15569",4,2536,637
"15570",5,1881,637
"15571",2,2060,637
"15572",2,3392,637
"15573",5,225,637
"15574",4,438,637
